Date,Open,High,Low,Close,Volume,Market Cap,Average (High + Low / 2)
2014-09-24,0.069225,0.070837,0.056298,0.069406,195.0,98232.0,0.06
2014-09-25,0.069398,0.069457,0.040999,0.06172,502.0,99082.0,0.06
2014-09-26,0.061698,0.062241,0.031801,0.052571,613.0,88956.0,0.05
2014-09-27,0.052458,0.052843,0.035938,0.043548,305.0,76771.0,0.04
2014-09-28,0.043542,0.045472,0.029992,0.035828,279.0,64697.0,0.04
2014-09-29,0.035804,0.036488,0.023671,0.03464,222.0,53754.0,0.03
2014-09-30,0.034698,0.039362,0.024573,0.034565,141.0,52412.0,0.03
2014-10-01,0.034608,0.034818,0.025476,0.030077,132.0,52677.0,0.03
2014-10-02,0.030106,0.031419,0.023587,0.023641,142.0,46368.0,0.03
2014-10-03,0.023648,0.026963,0.022196,0.02675,98.0,36744.0,0.02
2014-10-04,0.026779,0.026838,0.016543,0.022379,138.0,41927.0,0.02
2014-10-05,0.022383,0.022931,0.011026,0.011545,160.0,35848.0,0.02
2014-10-06,0.01154,0.015305,0.006397,0.014395,160.0,18894.0,0.01
2014-10-07,0.014417,0.014798,0.007097,0.009764,54.0,23876.0,0.01
2014-10-08,0.009762,0.02486,0.009508,0.02476,299.0,16387.0,0.02
2014-10-09,0.024747,0.025531,0.013395,0.022978,166.0,42202.0,0.02
2014-10-10,0.022956,0.023368,0.012527,0.020281,116.0,39494.0,0.02
2014-10-11,0.02027,0.020292,0.012746,0.01738,89.0,35245.0,0.02
2014-10-12,0.017395,0.020397,0.01434,0.020363,342.0,30651.0,0.02
2014-10-13,0.02033,0.02033,0.016999,0.018118,195.0,36159.0,0.02
2014-10-14,0.018181,0.02054,0.016415,0.020025,141.0,32667.0,0.02
2014-10-15,0.020029,0.020092,0.013669,0.013936,258.0,36514.0,0.02
2014-10-16,0.013927,0.018502,0.013302,0.01647,145.0,25610.0,0.02
2014-10-17,0.016479,0.016479,0.012054,0.012308,110.0,30663.0,0.01
2014-10-18,0.012315,0.015841,0.010516,0.015696,269.0,23177.0,0.01
2014-10-19,0.015689,0.016256,0.012096,0.016158,233.0,29889.0,0.01
2014-10-20,0.016145,0.016145,0.010843,0.011908,124.0,31160.0,0.01
2014-10-21,0.011895,0.013864,0.011323,0.013466,155.0,23202.0,0.01
2014-10-22,0.013454,0.013454,0.01063,0.01164,192.0,26432.0,0.01
2014-10-23,0.011634,0.011897,0.009849,0.010484,97.0,23042.0,0.01
2014-10-24,0.010489,0.012009,0.009366,0.011482,320.0,20936.0,0.01
