Date,Open,High,Low,Close,Volume,Market Cap,Average (High + Low / 2)
2015-05-19,0.001503,0.007905,0.001169,0.001682,265.0,2502.0,0.0
2015-05-20,0.001681,0.002928,0.001044,0.001287,41.0,3014.0,0.0
2015-05-21,0.001287,0.014604,0.001111,0.014604,126.0,2481.0,0.01
2015-05-22,0.014602,0.016794,0.010827,0.010827,183.0,30380.0,0.01
2015-05-23,0.010824,0.011288,0.003734,0.004765,665.0,23995.0,0.01
2015-05-24,0.004767,0.010689,0.003869,0.010686,190.0,11222.0,0.01
2015-05-25,0.010685,0.011149,0.007514,0.007514,277.0,26609.0,0.01
2015-05-26,0.007515,0.008687,0.005032,0.005038,463.0,19741.0,0.01
2015-05-27,0.005036,0.010696,0.005002,0.010036,203.0,13930.0,0.01
2015-05-28,0.010037,0.010037,0.007492,0.009907,193.0,29121.0,0.01
2015-05-29,0.009998,0.013114,0.009912,0.01025,186.0,30352.0,0.01
2015-05-30,0.01025,0.010417,0.00822,0.009126,203.0,32502.0,0.01
2015-05-31,0.009118,0.023274,0.009118,0.023019,74.0,30165.0,0.02
2015-06-01,0.023023,0.023171,0.02213,0.022293,72.0,79301.0,0.02
2015-06-02,0.022289,0.022378,0.005846,0.006258,366.0,79779.0,0.01
2015-06-03,0.006256,0.006974,0.005519,0.006767,329.0,23076.0,0.01
2015-06-04,0.006764,0.006764,0.001666,0.004409,116.0,24954.0,0.0
2015-06-05,0.004406,0.004413,0.002363,0.002416,442.0,16256.0,0.0
2015-06-06,0.002417,0.006571,0.002404,0.003504,1357.0,8919.0,0.0
2015-06-07,0.003503,0.004834,0.003503,0.003727,487.0,12929.0,0.0
2015-06-08,0.003727,0.003977,0.002807,0.003457,379.0,13757.0,0.0
2015-06-09,0.003458,0.00424,0.002415,0.002782,266.0,12763.0,0.0
2015-06-10,0.002782,0.004557,0.002283,0.004554,549.0,10269.0,0.0
2015-06-11,0.004555,0.004576,0.002847,0.002854,251.0,16818.0,0.0
2015-06-12,0.002854,0.003976,0.002292,0.002693,145.0,10537.0,0.0
2015-06-13,0.002692,0.003841,0.002662,0.002749,92.0,9942.0,0.0
2015-06-14,0.002749,0.003336,0.002442,0.002442,120.0,10153.0,0.0
2015-06-15,0.002441,0.002813,0.002243,0.0028,644.0,9016.0,0.0
2015-06-16,0.0028,0.003728,0.002792,0.003728,193.0,10341.0,0.0
2015-06-17,0.003727,0.003804,0.002409,0.002429,40.0,13767.0,0.0
2015-06-18,0.002431,0.003033,0.00214,0.002234,41.0,8980.0,0.0
